3.302089383382533470e+03
1.643533331295897824e+03
8.122538606018379141e+02
7.892641911763315647e+02
6.808529040634806506e+02
6.659775889028944675e+02
6.693920294300115756e+02
6.692573275940085296e+02
6.706741016527345209e+02
6.707534434864434161e+02
6.704910423521197345e+02
6.711798928196643601e+02
