1.218281407042806137e+02
5.386173742972547274e+01
1.808956704398471871e+01
4.930845527081206825e+00
4.313556497193397732e+00
3.888099178875622286e+00
4.567939913954224274e+00
3.902430744311924826e+00
3.778375861632659038e+00
3.767706297548561789e+00
3.775419281264659865e+00
3.768135165421732768e+00
