2.496305470294214217e+02
2.699563267256610857e+02
2.626093844834569495e+02
2.685374443974639007e+02
2.210337222416330860e+02
1.724257337008628497e+02
9.261864997990038262e+01
7.328396392605904452e+01
5.164246089049230193e+01
5.731182936458535693e+01
5.133323338396417057e+01
6.272625750478948703e+01
5.452742682183572498e+01
6.105946100838914958e+01
5.544739891608564619e+01
6.174424538244566918e+01
5.721734047164611781e+01
6.339081047694975268e+01
5.640685795347680198e+01
6.284851758552511569e+01
5.604096592412545874e+01
6.378999503717992781e+01
