1.120110165040850916e+02
1.004680843552568348e+02
9.824939202800177895e+01
9.412432796773030930e+01
8.927797391360370227e+01
8.646364130062846698e+01
8.428884618977039622e+01
8.499485301123146996e+01
8.242706804885560246e+01
8.384507764964919829e+01
9.160253149910782611e+01
9.081779238716224256e+01
